sku_id,cate,brand,type_1,type_2,type_3,type_4,type_5,type_6,type_all
5916,6,800,21504,520,227,37,117,32859,55264
115727,5,159,1178,28,11,1,9,1778,3005
88312,7,306,32088,1061,510,144,156,48957,82916
166354,8,545,40115,1262,496,105,259,62284,104521
38953,7,489,50,1,0,0,0,93,144
11036,9,640,31975,876,385,81,140,52563,86020
4595,9,640,6088,153,69,18,37,9618,15983
156650,6,269,3332,151,68,25,24,5181,8781
92909,8,885,14983,412,167,13,84,22793,38452
8466,8,545,3483,39,17,3,14,4762,8318
125363,8,800,3592,93,39,3,17,6193,9937
21159,4,375,5526,190,82,27,32,8822,14679
65280,8,800,1181,50,23,3,1,2091,3349
94704,8,214,4469,101,40,2,28,7320,11960
3706,4,658,5032,212,100,21,26,8267,13658
124172,4,427,673,8,7,0,1,1084,1773
171182,8,812,528,17,7,0,7,990,1549
41103,6,269,1995,53,32,9,11,3389,5489
77275,4,658,2770,120,66,9,19,5081,8065
13207,4,200,7863,121,63,2,55,11190,19294
137795,4,890,722,23,15,0,4,938,1702
9069,6,885,9820,384,187,26,72,14843,25332
27254,8,427,4533,103,50,3,27,7813,12529
13007,7,587,7238,197,147,13,42,11883,19520
119697,4,199,5238,181,97,30,27,9244,14817
112141,6,306,21242,894,383,105,144,31788,54556
51670,8,658,1379,63,25,4,7,2680,4158
107120,4,800,2078,87,35,3,16,3367,5586
21916,8,214,742,1,0,1,0,992,1736
6774,9,741,1327,96,47,19,8,2181,3678
86619,8,306,2233,47,26,0,10,3469,5785
7418,7,306,20463,713,309,96,139,32967,54687
8244,9,640,1587,48,19,5,6,2105,3770
153102,8,693,494,0,0,0,3,671,1168
50705,4,200,1629,48,19,1,10,2138,3845
97007,6,269,24139,843,396,98,171,36932,62579
79514,4,752,5848,170,48,9,27,9966,16068
47419,5,427,1838,63,29,5,20,2706,4661
50365,6,200,3054,70,39,2,19,4208,7392
157215,7,306,14990,655,270,123,85,26146,42269
146386,7,306,3602,149,79,18,17,6626,10491
86803,4,427,221,10,11,0,1,441,684
108071,8,214,1305,7,3,1,2,2026,3344
44042,4,885,28701,665,286,44,139,46484,76319
29411,5,78,41902,1506,661,86,264,62447,106866
10598,9,306,10701,990,545,78,59,16203,28576
31962,5,479,5133,179,90,9,37,8748,14196
24648,4,752,1918,37,8,1,8,2887,4859
51706,8,693,581,0,0,0,3,849,1433
61394,4,885,7091,306,136,38,49,11926,19546
44957,4,885,5153,156,94,13,16,8956,14388
156484,7,306,37885,1186,560,153,210,57875,97869
32515,10,917,48,1,1,0,1,73,124
32529,4,36,8193,318,155,25,59,14454,23204
152524,8,214,1536,0,0,0,6,2205,3747
169990,4,752,713,14,7,1,6,989,1730
89555,8,677,731,24,16,0,5,1140,1916
139648,6,489,27791,1076,483,95,195,42027,71667
28159,7,306,1300,27,14,2,7,2179,3529
140458,4,36,8781,301,124,23,65,14702,23996
76637,4,200,776,21,11,0,4,1118,1930
22607,9,302,3645,168,76,17,10,5716,9632
124997,8,693,20546,648,240,55,122,32672,54283
97024,9,630,6406,606,311,41,27,10137,17528
18611,8,214,4258,7,4,0,12,6538,10819
150801,8,30,591,5,0,0,2,1214,1812
69534,10,917,4,0,0,0,0,12,16
148333,10,917,3,1,0,0,0,13,17
2192,10,917,1,0,0,0,0,13,14
77709,8,214,1106,4,2,0,1,1558,2671
136919,4,581,4806,134,69,27,30,7548,12614
153214,4,199,2424,91,60,10,16,4984,7585
108858,8,30,3397,107,35,13,17,6318,9887
86464,7,563,823,13,9,2,3,1291,2141
64230,4,675,1397,44,31,0,10,2194,3676
105085,10,40,94,1,1,0,0,106,202
7528,8,214,2417,61,27,2,16,4503,7026
25825,7,427,1965,47,33,5,13,3155,5218
130791,7,306,4543,160,85,14,29,7936,12767
23449,4,200,3352,47,32,1,14,4736,8182
20218,4,200,2038,51,27,3,10,2848,4977
10167,7,587,3103,66,38,12,15,4683,7917
17032,6,447,5519,123,44,6,22,8553,14267
135865,4,885,16768,357,188,22,84,26430,43849
85746,4,885,849,9,4,0,7,1339,2208
13035,8,214,419,1,1,0,2,736,1159
89720,7,207,78,2,1,0,0,171,252
87348,7,207,119,1,1,0,0,188,309
16203,4,306,4637,110,50,12,25,7416,12250
26951,4,200,782,14,9,1,1,980,1787
20248,6,885,2301,70,48,4,22,3784,6229
74782,8,658,1241,37,23,0,12,2088,3401
126918,6,159,3688,98,35,10,33,5331,9195
65785,5,693,19256,712,390,63,111,28625,49157
75588,5,306,33841,1113,551,117,280,55686,91588
130517,7,100,40,2,1,0,0,62,105
74900,4,36,18672,669,287,104,98,29486,49316
47057,6,269,1021,27,12,0,6,1519,2585
105559,8,214,3834,89,33,1,24,6444,10425
62877,8,214,2500,3,3,0,10,3842,6358
83144,8,693,9774,414,221,9,61,17176,27655
39265,10,200,28,0,0,0,0,41,69
151760,8,214,2344,26,13,0,10,3828,6221
128988,8,545,56826,2228,730,192,345,89850,150171
88798,6,885,4415,138,65,4,32,7313,11967
157595,4,581,6595,245,112,28,35,11424,18439
157367,10,701,152,0,0,0,2,272,426
45458,6,489,1267,35,37,6,11,1943,3299
141954,4,36,3330,132,79,11,23,6394,9969
19907,7,587,183,4,3,0,1,316,507
170413,8,214,575,1,1,0,4,825,1406
81226,6,269,92,0,0,0,0,160,252
68469,7,489,3561,56,22,1,13,5129,8782
146242,7,587,717,9,4,0,5,1009,1744
61516,7,587,1603,42,15,0,9,2488,4157
27651,10,29,4,0,0,0,0,5,9
77074,8,355,881,18,13,0,2,1532,2446
65675,4,752,254,1,1,0,2,411,669
94373,4,885,13727,497,242,93,65,21990,36614
63784,9,640,10551,261,147,18,51,14343,25371
5117,5,306,8708,299,148,44,46,13135,22380
66018,6,269,730,14,8,1,6,1048,1807
26588,6,159,2939,75,40,5,15,4074,7148
142140,8,30,14754,628,260,63,111,25417,41233
64197,7,306,7941,291,149,35,79,13738,22233
135334,8,30,587,12,5,0,4,988,1596
6754,8,214,5053,98,35,2,33,7884,13105
169404,10,797,43,1,1,0,0,74,119
37220,10,653,432,9,2,1,2,802,1248
68767,8,545,26943,1418,581,97,198,44715,73952
75006,5,885,965,36,24,3,8,1489,2525
42721,8,30,9382,326,169,23,72,16988,26960
3067,8,693,12423,529,248,44,100,19179,32523
91840,7,489,586,17,16,1,4,889,1513
26395,8,658,499,19,12,0,5,1037,1572
169374,10,200,37,1,1,0,0,52,91
70352,8,306,9188,142,51,8,59,17372,26820
44854,8,30,39810,1549,556,144,285,61469,103813
70873,8,693,5804,196,106,8,42,8812,14968
13110,5,225,3267,156,74,30,20,5723,9270
79106,8,623,1195,15,11,1,4,1656,2882
82251,4,36,1117,49,42,1,3,2732,3944
144305,6,200,2102,47,27,1,12,3101,5290
144742,5,306,10140,307,159,25,79,15477,26187
110904,5,693,13327,525,224,57,62,21026,35221
150835,10,111,299,4,1,1,1,462,768
80497,6,585,4394,224,113,48,37,7108,11924
42940,8,812,1048,26,8,0,4,1630,2716
71110,8,658,7416,305,136,14,47,12629,20547
148200,5,225,3923,186,84,41,22,6647,10903
44629,8,489,196,3,4,0,0,325,528
62872,8,658,3179,111,42,7,16,5641,8996
117892,11,489,81,8,0,0,0,94,183
140807,8,658,17117,451,230,27,105,26187,44117
140309,4,519,3045,45,42,0,14,4751,7897
124951,7,157,4596,137,63,20,16,6609,11441
54570,9,842,1826,41,16,4,4,3469,5360
71848,6,269,471,11,4,0,2,788,1276
47213,4,691,17457,605,212,115,71,25466,43926
97984,10,111,3058,56,28,1,10,4057,7210
62080,6,78,23601,738,273,42,163,35999,60816
109083,8,800,10100,445,143,41,73,15773,26575
145628,4,923,110,2,5,1,0,184,302
119079,7,74,1029,23,8,0,4,1527,2591
19436,7,74,17,0,0,0,0,16,33
50970,7,79,673,10,4,2,2,938,1629
47753,9,630,4371,151,84,6,18,7627,12257
60870,4,174,13392,341,147,30,68,21664,35642
60950,8,214,982,2,2,0,4,1615,2605
67829,8,812,1516,33,17,0,11,2133,3710
90902,6,489,25487,904,385,61,201,40038,67076
49940,4,159,1546,27,12,3,5,2176,3769
51762,8,812,295,4,5,0,2,464,770
36193,7,741,681,30,11,1,5,1255,1983
134555,8,885,953,43,17,0,3,1610,2626
109093,8,885,9728,389,134,15,68,14142,24476
37995,8,30,18891,652,259,45,116,29166,49129
21147,8,403,37752,1765,566,164,231,59943,100421
62629,5,570,125,0,0,0,0,193,318
42536,7,601,282,5,3,1,3,406,700
101001,8,885,1773,29,20,1,7,2846,4676
107427,10,790,667,10,7,1,3,964,1652
136020,7,427,2123,73,39,9,15,3044,5303
139847,7,306,3052,71,40,7,12,4552,7734
167310,8,214,6434,175,76,8,43,10102,16838
113161,8,800,257,7,2,1,4,471,742
158505,8,214,663,4,3,0,2,1020,1692
127367,8,214,1976,34,16,1,9,3549,5585
98592,10,752,0,0,0,0,11,3075,3086
150170,5,570,1948,62,37,3,8,2874,4932
95327,8,800,275,2,1,1,2,437,718
29593,8,545,309,4,3,0,3,470,789
48790,10,790,1251,18,14,0,8,1888,3179
83384,8,306,7079,108,46,6,43,13780,21062
56270,4,519,6288,31,30,2,32,9739,16122
169883,8,403,541,14,7,0,1,828,1391
83347,6,269,8877,260,152,9,66,13132,22496
160964,6,269,4891,152,57,3,30,7322,12455
41621,8,214,733,5,2,1,0,1027,1768
156471,5,78,47756,1738,683,67,286,67297,117827
51093,4,752,3468,69,28,2,14,4885,8466
57741,4,519,3609,65,22,0,8,5129,8833
167087,4,581,13763,410,199,37,69,22202,36680
48990,4,800,1377,52,26,3,7,2071,3536
85780,5,159,20455,967,368,61,155,35444,57450
112733,8,800,609,18,8,0,3,965,1603
75008,4,519,228,1,1,0,4,634,868
61178,4,174,452,18,10,0,0,758,1238
104388,4,519,325,7,5,0,1,689,1027
31662,8,545,72569,3357,1133,379,501,108983,186922
112750,7,306,2168,55,12,2,11,3942,6190
144635,8,306,4305,146,88,2,39,8371,12951
8929,9,306,2486,148,81,15,10,4164,6904
135376,4,453,46108,1454,551,102,257,67984,116456
12772,6,235,7292,216,106,9,41,12439,20103
111391,5,800,26045,1227,511,260,139,39861,68043
126335,8,812,627,13,7,0,5,1070,1722
104678,4,752,194,3,2,0,1,327,527
166697,8,214,1478,5,0,0,5,2189,3677
30460,8,800,169,6,1,0,0,228,404
24774,5,479,5381,269,104,40,21,8267,14082
107691,9,640,1341,10,0,0,0,1994,3345
128309,8,693,2172,61,26,5,17,3328,5609
59820,8,812,4520,112,53,7,29,6541,11262
30395,6,489,2121,42,23,2,13,3235,5436
2582,8,885,144,4,4,0,1,220,373
158979,4,453,1964,22,10,1,10,2615,4622
128462,8,655,1909,52,24,0,13,3135,5133
60656,4,375,603,18,10,0,2,1170,1803
60419,4,519,2000,44,10,2,12,3144,5212
6530,6,200,5857,166,77,5,33,9198,15336
163969,6,117,3364,88,61,3,18,4969,8503
19205,8,658,822,13,6,0,6,1433,2280
12046,10,36,739,10,4,0,3,1345,2101
14345,4,200,260,6,4,0,1,342,613
24219,4,453,163,0,0,2,0,189,354
93424,4,375,354,7,6,0,4,629,1000
95735,8,427,849,32,10,0,5,1610,2506
90891,6,518,89,0,0,0,0,147,236
72771,8,658,3551,114,52,8,23,5895,9643
121595,5,693,7554,237,147,23,48,11480,19489
41950,4,375,367,9,2,0,4,581,963
22784,5,800,930,17,5,0,3,1770,2725
26225,7,157,1699,55,44,7,8,2762,4575
53003,10,22,7,0,1,0,0,8,16
75398,4,174,1684,53,26,2,7,2681,4453
43109,4,800,2122,56,34,3,13,3464,5692
70309,9,367,1714,46,26,4,9,2435,4234
115495,8,214,4905,109,52,5,25,7914,13010
99141,6,159,831,11,8,0,10,1258,2118
65441,5,489,7270,291,131,30,55,12829,20606
12609,5,306,6633,266,125,57,33,10057,17171
110899,5,693,12710,447,255,46,76,19186,32720
145641,4,36,16052,466,157,27,108,28580,45390
23757,4,200,13231,319,159,13,74,22371,36167
50640,7,78,44,2,2,0,0,79,127
48091,5,693,5859,287,146,39,47,8392,14770
2474,5,159,235,2,2,0,3,381,623
25583,7,587,101,1,1,0,0,132,235
158864,8,812,1012,9,6,0,6,1910,2943
122299,6,200,333,9,6,0,0,577,925
108618,4,375,12505,332,158,22,84,21440,34541
32863,4,658,295,3,4,0,1,522,825
62377,10,355,67,2,0,1,0,78,148
48507,4,36,7032,274,133,18,46,12269,19772
159556,4,36,4387,137,76,4,28,7768,12400
135124,7,587,149,2,1,0,0,183,335
35636,7,214,186,0,0,0,0,288,474
164289,7,489,4988,207,102,46,18,7478,12839
20808,9,640,7295,306,148,20,23,10633,18425
138037,4,375,25936,865,383,156,113,40087,67540
97714,4,174,8204,231,139,18,38,12660,21290
13583,6,658,85,2,1,0,1,128,217
32322,10,172,465,9,6,0,6,698,1184
126018,5,693,9802,357,161,44,50,14712,25126
157508,8,214,616,19,9,1,6,919,1570
577,7,78,15,0,0,0,0,15,30
93994,4,752,9596,172,89,5,56,14449,24367
1468,7,741,7352,246,125,49,33,11454,19259
139100,5,159,22,0,0,0,0,39,61
108140,5,232,490,34,11,6,0,743,1284
144602,8,375,1126,37,13,1,9,1757,2943
168420,4,453,1973,27,13,2,13,3061,5089
167923,7,489,6083,287,102,44,37,9909,16462
30544,7,489,1374,28,22,0,8,2125,3557
156064,8,885,8279,355,129,28,60,13944,22795
162671,6,78,5594,167,65,8,30,7985,13849
131895,7,489,5922,231,92,29,25,10159,16458
9524,4,174,861,12,8,0,4,1242,2127
126092,5,489,8018,396,165,36,56,13199,21870
150354,6,306,4543,110,60,10,51,8012,12786
150879,4,36,6916,225,128,26,46,11384,18725
29727,4,453,5262,186,105,8,44,8871,14476
99780,4,800,66,0,0,0,0,105,171
66843,7,489,2317,80,42,7,9,4478,6933
63846,5,375,3720,205,86,57,27,5794,9889
140015,4,752,6040,112,57,3,26,9049,15287
8065,7,545,142,2,2,0,0,177,323
62863,8,489,45927,1411,637,58,242,79696,127971
149348,5,78,3008,93,51,4,27,4534,7717
44876,7,748,33,0,0,0,0,50,83
70893,10,797,2147,45,18,1,11,3156,5378
66022,9,640,1671,46,29,2,7,2530,4285
65469,4,891,2970,22,19,1,6,6352,9370
114668,4,174,1003,17,13,2,1,1579,2615
2069,7,489,393,6,6,2,4,567,978
101704,7,78,103,0,0,0,1,168,272
155389,7,306,11555,442,181,68,83,18471,30800
138639,7,489,215,0,0,0,0,320,535
159439,8,375,1577,62,25,3,8,2903,4578
36307,8,306,40366,1931,755,117,294,64662,108125
100894,5,489,1446,82,37,19,9,2494,4087
95155,8,214,181,0,0,0,0,276,457
61531,8,214,43939,1397,587,72,308,73635,119938
102755,6,159,335,2,1,0,1,516,855
85012,4,675,1053,21,10,0,8,1675,2767
50225,8,306,3376,66,36,2,24,6910,10414
26162,7,861,3708,40,27,2,12,5843,9632
152137,7,214,60,1,1,0,0,108,170
171183,6,165,5324,146,84,6,30,8353,13943
44724,8,306,1325,22,14,0,5,2637,4003
124431,8,306,3972,95,54,0,27,6706,10854
37510,7,861,614,15,5,1,1,1374,2010
105603,7,861,857,9,1,0,3,1500,2370
100178,7,861,386,6,4,0,2,924,1322
133589,6,235,105,0,0,0,0,150,255
1271,5,124,2061,30,16,3,9,2882,5001
22414,9,489,1743,59,34,8,11,3304,5159
151242,9,306,968,59,43,4,11,1591,2676
60199,4,159,2900,63,51,1,17,4970,8002
7975,6,165,2344,52,31,8,6,3354,5795
120107,5,58,53,1,1,0,0,93,148
165486,7,214,133,1,0,0,0,213,347
30183,10,917,5375,94,53,2,25,8267,13816
76223,7,175,1586,32,12,5,5,2565,4205
136243,7,489,19,0,0,0,0,16,35
5503,5,693,15263,285,167,38,83,22742,38578
74918,5,124,3016,67,33,6,11,4781,7914
112635,9,657,597,23,9,2,7,1103,1741
25706,6,200,82,1,0,0,1,91,175
81827,6,71,243,14,8,0,1,373,639
42959,4,658,7077,233,96,19,48,12390,19863
51384,4,36,15008,426,193,49,90,26229,41995
56171,8,214,1858,37,15,4,10,3054,4978
157597,8,214,6765,13,8,0,32,10865,17683
19062,7,306,3935,124,72,8,24,7044,11207
13334,8,214,32094,1233,573,22,232,56839,90993
39688,5,124,109,0,0,0,0,161,270
164532,5,124,1199,16,11,2,13,1803,3044
44605,6,200,12742,479,192,35,83,19691,33222
110107,4,174,1560,33,11,0,7,2313,3924
50688,8,306,5995,253,117,14,32,11046,17457
138041,7,306,990,18,14,2,9,1885,2918
70794,8,214,156,0,0,0,1,185,342
37441,6,78,4831,129,54,5,23,6770,11812
170284,6,885,1223,35,17,1,6,1893,3175
160693,10,474,13,1,1,0,0,23,38
47694,6,106,25,0,0,0,0,28,53
89939,7,489,341,9,8,1,4,598,961
126937,7,306,3722,115,64,11,25,7412,11349
93180,8,545,9435,116,66,1,60,16486,26164
47134,9,630,1391,46,29,2,7,1827,3302
66453,5,800,1610,47,31,4,13,3078,4783
67444,4,519,5953,115,43,4,26,8910,15051
66434,7,489,18384,545,205,60,95,28371,47660
128043,10,474,125,2,2,0,1,223,353
76924,8,545,3070,61,40,1,23,5658,8853
59724,5,124,2658,73,27,5,18,4572,7353
169,4,124,5547,131,76,3,35,8550,14342
76820,4,174,1894,35,9,1,11,3061,5011
31719,8,214,637,0,0,0,0,964,1601
111295,7,427,709,25,8,3,4,1288,2037
19253,5,306,24386,892,514,42,157,36979,62970
4372,7,207,990,17,6,0,2,1529,2544
51205,8,545,1714,49,30,1,15,2604,4413
82161,4,124,2119,61,27,4,14,3576,5801
111569,5,124,3470,113,38,10,27,5971,9629
1203,4,200,10550,365,161,19,56,16550,27701
159255,7,118,2332,106,48,19,5,4023,6533
93859,7,861,423,11,4,1,1,770,1210
166379,8,214,2539,59,24,4,17,4158,6801
64467,8,214,19576,506,279,28,140,35870,56399
49350,7,693,1394,60,38,5,10,2616,4123
116131,7,489,3824,122,62,19,25,7623,11675
25987,8,214,10984,176,76,8,66,15771,27081
123970,7,157,1318,53,31,4,8,2372,3786
61818,6,200,400,15,4,0,3,506,928
62143,4,800,350,6,3,0,2,532,893
171088,4,375,5809,174,107,25,34,10967,17116
114249,6,78,747,14,5,0,2,1202,1970
147042,6,489,345,8,4,1,2,538,898
33494,7,861,53,0,0,0,0,110,163
144964,8,214,1365,0,0,0,12,2110,3487
164258,8,214,55204,1158,528,87,343,110715,168035
16151,7,207,107,1,1,0,0,186,295
154416,7,713,47,0,0,0,0,97,144
85641,9,640,550,0,0,0,1,2326,2877
15511,8,214,1718,24,17,0,17,2703,4479
109726,8,214,9600,286,96,2,46,15304,25334
41009,6,78,35114,1151,470,66,210,49841,86852
73755,8,545,2330,31,10,1,11,5189,7572
142477,8,693,25516,1073,480,95,235,39726,67125
144170,8,214,3605,72,34,2,23,5957,9693
64693,10,474,12,0,0,0,0,24,36
98958,4,300,1171,35,17,1,8,2166,3398
88341,6,232,1171,59,34,0,4,1780,3048
98195,4,752,617,1,0,0,5,1214,1837
111453,7,306,4001,108,50,4,25,6765,10953
34648,7,489,8460,291,107,43,67,14799,23767
69209,8,800,29455,1504,504,166,250,45704,77583
85909,4,159,3372,98,45,8,16,6736,10275
107589,7,429,657,23,7,4,5,1161,1857
6156,6,165,4836,219,86,34,34,7639,12848
88764,5,306,31777,1037,470,134,287,51895,85600
25335,7,641,24,0,0,0,0,41,65
60591,4,159,6342,124,68,17,21,10059,16631
121622,8,306,1304,21,18,0,3,2122,3468
76996,7,489,11374,406,189,68,45,17748,29830
63937,7,713,50,0,0,0,0,107,157
71548,7,861,12,0,0,0,0,16,28
52337,10,474,2274,45,15,2,8,3494,5838
145145,11,306,328,15,0,0,0,383,726
124869,7,306,7645,276,121,32,38,13335,21447
14739,6,165,6503,300,126,57,30,9500,16516
36638,5,479,20008,846,344,178,115,29675,51166
79722,7,861,40,0,0,0,0,52,92
102548,4,658,2641,71,38,8,12,4546,7316
2358,10,692,1556,18,9,1,7,1946,3537
116244,7,587,1882,41,23,3,15,3247,5211
2090,7,587,1952,44,23,6,9,3309,5343
38805,10,36,5549,149,65,6,39,9278,15086
23296,7,429,236,3,2,1,0,437,679
16306,10,474,659,7,6,0,2,794,1468
90319,10,692,434,13,1,0,3,666,1117
140034,4,675,1516,30,21,0,5,2328,3900
164172,6,78,478,5,4,0,3,723,1213
59870,6,78,470,13,4,0,4,712,1203
85832,8,800,383,8,4,0,3,553,951
44743,7,587,759,16,8,0,8,1187,1978
83403,10,200,27,0,0,0,2,32,61
19073,7,306,565,8,6,0,2,1248,1829
89522,4,890,2888,46,19,1,9,4222,7185
37916,4,36,7107,246,130,17,37,13195,20732
20546,8,214,774,13,11,0,3,1091,1892
5325,7,589,2305,92,36,12,7,3584,6036
168200,5,306,8803,354,221,24,55,13743,23200
146523,8,489,17787,637,278,23,127,27518,46370
128670,4,675,6213,173,69,8,33,10144,16640
138434,8,124,3365,102,37,3,17,5826,9350
146525,9,367,1016,34,24,2,4,1650,2730
142120,4,891,2226,23,15,0,8,5655,7927
131056,10,105,104,3,2,0,0,157,266
62884,6,800,2441,69,36,1,13,4533,7093
41505,6,800,3745,126,76,5,23,6124,10099
110974,8,489,3066,28,8,2,10,4602,7716
162809,10,474,28,0,0,0,0,72,100
22376,11,30,1,8,0,0,0,0,9
142603,4,124,2319,55,35,3,20,4047,6479
15547,7,56,5042,139,79,29,28,7009,12326
74306,9,302,1364,38,27,7,11,2240,3687
143527,6,78,18095,602,240,58,111,25590,44696
93773,4,891,6055,117,76,3,14,10380,16645
64155,9,78,1277,56,34,1,5,1950,3323
145367,9,842,1894,113,56,13,9,2944,5029
166549,8,489,1237,5,5,0,8,1976,3231
83321,4,890,2452,50,31,0,14,3471,6018
122237,4,453,1225,17,12,1,8,1791,3054
90811,4,159,797,24,7,1,3,1318,2150
66666,10,474,27,0,0,0,0,48,75
85221,8,214,528,13,6,0,4,755,1306
26634,8,214,1759,14,11,0,10,2962,4756
126574,7,693,3806,93,39,6,15,6479,10438
54709,8,885,5004,193,74,7,42,7564,12884
166884,10,474,151,7,0,1,0,357,516
162263,7,144,2860,64,28,12,12,3750,6726
155735,4,890,340,9,7,0,0,551,907
89440,8,812,336,5,0,0,1,479,821
163009,4,453,10093,268,126,30,43,15614,26174
88710,8,214,1172,0,0,0,4,1674,2850
50181,8,677,1559,55,24,3,5,2314,3960
15391,8,623,569,10,2,0,0,826,1407
89802,8,545,23185,941,412,107,153,41676,66474
106814,5,306,3552,134,65,12,30,5601,9394
81161,7,77,90,0,1,0,0,129,220
97026,4,200,1202,34,28,1,5,1940,3210
33186,7,563,2248,46,35,7,11,3585,5932
7069,8,812,147,3,1,0,0,210,361
168106,8,812,1040,17,13,0,7,1906,2983
114640,8,214,1621,32,16,1,10,2747,4427
2072,6,306,19234,585,284,24,131,28182,48440
70726,7,489,2809,85,50,13,9,4764,7730
116279,5,408,559,12,4,1,2,906,1484
147989,8,214,1144,0,0,0,7,1671,2822
78176,4,885,872,27,12,2,2,1538,2453
113058,9,489,848,1,1,0,9,1635,2494
124972,7,563,46,0,0,0,0,67,113
102110,8,812,3611,57,45,3,26,5963,9705
149854,8,800,22238,913,309,82,141,32624,56307
146189,4,885,656,11,9,1,2,1014,1693
98597,5,479,359,2,2,0,2,565,930
116881,8,214,3646,119,72,4,20,6617,10478
31628,8,214,2669,55,25,1,20,4410,7180
169872,4,519,2688,44,20,5,7,3736,6500
165016,8,214,387,2,1,0,1,520,911
33726,6,693,10501,436,294,41,74,15983,27329
87008,9,306,1626,0,0,0,9,3254,4889
19123,4,200,575,19,8,3,3,892,1500
85764,9,489,3793,225,121,29,17,5488,9673
33629,9,489,902,23,16,0,2,1317,2260
38604,9,489,12738,829,470,72,61,18195,32365
158230,6,693,2445,82,50,15,18,3774,6384
137100,4,230,7764,160,77,11,27,12731,20770
136295,8,375,527,7,2,1,7,890,1434
121665,7,489,3167,127,55,17,15,5175,8556
164211,8,30,12034,443,175,33,58,19633,32376
89041,4,200,191,4,1,1,0,268,465
131777,8,677,4340,126,51,5,26,6904,11452
93169,8,214,10683,271,125,14,52,21740,32885
53374,4,890,608,10,7,0,2,943,1570
22947,7,587,52,0,0,0,0,74,126
65749,4,36,337,10,6,1,3,549,906
30383,5,263,5624,191,104,11,34,8412,14376
136661,8,306,420,1,0,0,1,494,916
21078,5,78,11194,425,201,26,94,16396,28336
91957,8,214,6162,104,52,12,25,9667,16022
96325,8,658,554,18,10,0,2,867,1451
109840,4,885,5816,226,108,14,36,8732,14932
77210,4,890,66,0,0,0,0,93,159
56325,4,453,399,17,4,0,0,602,1022
21696,8,306,342,0,0,0,2,444,788
168478,8,812,2017,44,26,2,11,3176,5276
39230,6,306,681,11,6,0,4,1126,1828
100270,4,453,2154,27,21,1,9,3298,5510
34581,4,890,4533,135,68,2,21,6715,11474
160600,5,124,13200,513,259,57,90,19418,33537
103014,8,800,8577,391,142,14,57,14373,23554
10098,7,157,5376,217,115,38,39,7967,13752
37009,4,581,14987,427,228,52,79,25493,41266
75238,9,489,112,4,3,0,1,191,311
86851,4,453,133,4,3,0,0,235,375
646,7,489,15549,601,239,115,100,22309,38913
94482,8,658,3707,141,56,16,30,6002,9952
159187,5,225,12690,614,225,87,114,22791,36521
78256,7,587,5673,151,72,20,29,9718,15663
87344,4,36,4293,174,90,24,23,7992,12596
91237,4,581,3669,97,56,7,26,6869,10724
116670,8,214,1552,29,8,1,9,2373,3972
29806,4,752,1933,20,12,0,5,2604,4574
127836,6,306,8824,211,83,16,57,13052,22243
3468,4,890,809,25,10,1,3,1215,2063
15481,4,675,2162,51,34,3,13,2944,5207
120732,9,842,931,3,1,0,5,2412,3352
101157,5,78,277,9,4,0,1,382,673
31493,8,623,2307,39,16,1,18,3195,5576
